Iteration,Distance
360.000000,17.677758
361.000000,12.168199
362.000000,18.367524
363.000000,18.367524
364.000000,18.367524
365.000000,18.367524
366.000000,12.168199
367.000000,18.367524
368.000000,17.677758
369.000000,12.168199
370.000000,12.168199
371.000000,17.430748
372.000000,17.430748
373.000000,17.430748
374.000000,12.168199
375.000000,12.168199
376.000000,17.430748
377.000000,17.430748
378.000000,17.430748
379.000000,17.430748
380.000000,17.430748
381.000000,18.769479
382.000000,18.769479
383.000000,18.769479
384.000000,17.430748
385.000000,17.430748
386.000000,20.479610
387.000000,20.479610
388.000000,20.479610
389.000000,20.479610
390.000000,20.479610
391.000000,20.479610
392.000000,20.479610
393.000000,18.018431
394.000000,18.018431
395.000000,18.018431
396.000000,18.018431
397.000000,18.018649
398.000000,18.018649
399.000000,18.018649
400.000000,18.018431
401.000000,18.018431
402.000000,18.018431
403.000000,18.018431
404.000000,18.018431
405.000000,18.018431
406.000000,18.018431
407.000000,17.837667
408.000000,17.837667
409.000000,17.837667
410.000000,17.249503
411.000000,17.837667
412.000000,17.837667
413.000000,18.018431
414.000000,18.018431
415.000000,18.018431
416.000000,18.018431
417.000000,17.837667
418.000000,15.217279
419.000000,15.217279
420.000000,16.917538
421.000000,16.917538
422.000000,16.917538
423.000000,19.127263
424.000000,17.607768
425.000000,17.607768
426.000000,17.607768
427.000000,17.607768
428.000000,17.607768
429.000000,17.607768
430.000000,17.607768
431.000000,17.607768
432.000000,17.837667
433.000000,17.249503
434.000000,17.249503
435.000000,17.249503
436.000000,17.837667
437.000000,17.837667
438.000000,17.837667
439.000000,17.607768
440.000000,17.607768
441.000000,17.607768
442.000000,17.607768
443.000000,18.087100
444.000000,18.087100
445.000000,18.087100
446.000000,18.087100
447.000000,18.087100
448.000000,18.087100
449.000000,18.087100
450.000000,18.087100
451.000000,18.087100
452.000000,18.087100
453.000000,17.607768
454.000000,17.607768
455.000000,17.607768
456.000000,17.607768
457.000000,19.127263
458.000000,19.127263
459.000000,19.127263
460.000000,19.127263
461.000000,16.917538
462.000000,15.217279
463.000000,17.607768
464.000000,15.217279
465.000000,15.217279
466.000000,15.217279
467.000000,15.217279
468.000000,15.217279
469.000000,15.217279
470.000000,15.217279
471.000000,17.607768
472.000000,15.217279
473.000000,16.917538
474.000000,16.917538
475.000000,19.127263
476.000000,16.917538
477.000000,16.917538
478.000000,18.018431
479.000000,15.217279
480.000000,15.217279
481.000000,16.917538
482.000000,16.917538
483.000000,16.917538
484.000000,16.917538
485.000000,15.217279
486.000000,15.217279
487.000000,15.217279
488.000000,15.217279
489.000000,15.217279
490.000000,15.217279
491.000000,17.607768
492.000000,17.837667
493.000000,17.837667
494.000000,17.837667
495.000000,17.837667
496.000000,17.837667
497.000000,17.837667
498.000000,17.249503
499.000000,17.249503
500.000000,17.249503
501.000000,17.249503
502.000000,17.837667
503.000000,20.194977
504.000000,17.837667
505.000000,15.217279
506.000000,16.917538
507.000000,16.917538
508.000000,16.917538
509.000000,16.917538
510.000000,16.917538
511.000000,16.917538
512.000000,17.432069
513.000000,17.432069
514.000000,17.432069
515.000000,17.432069
516.000000,16.080203
517.000000,15.794251
518.000000,15.794251
519.000000,12.168199
520.000000,17.677758
521.000000,12.168199
522.000000,17.430748
523.000000,12.168199
524.000000,12.168199
525.000000,12.168199
526.000000,12.168199
527.000000,12.168199
528.000000,12.168199
529.000000,18.367524
530.000000,12.168199
531.000000,12.168199
532.000000,12.168199
533.000000,12.168199
534.000000,12.168199
535.000000,12.168199
536.000000,12.168199
537.000000,13.339301
538.000000,13.339301
539.000000,13.339301
540.000000,18.087100
541.000000,18.087100
542.000000,18.087100
543.000000,18.087100
544.000000,18.087100
545.000000,18.087100
546.000000,18.087100
547.000000,13.339301
548.000000,13.339301
549.000000,13.339301
550.000000,13.339301
551.000000,13.339301
552.000000,15.217279
553.000000,16.917538
554.000000,16.917538
555.000000,15.217279
556.000000,16.735454
557.000000,16.735454
558.000000,15.217279
559.000000,15.217279
560.000000,15.217279
561.000000,17.607768
562.000000,15.501430
563.000000,15.501430
564.000000,16.735454
565.000000,15.501430
566.000000,15.501430
567.000000,16.080203
568.000000,15.794251
569.000000,16.735454
570.000000,16.735454
571.000000,16.735454
572.000000,16.735454
573.000000,16.735454
574.000000,16.735454
575.000000,16.735454
576.000000,16.735454
577.000000,17.249766
578.000000,16.672313
579.000000,16.672313
580.000000,16.672313
581.000000,16.672313
582.000000,16.672313
583.000000,16.672313
584.000000,17.677758
585.000000,16.672313
586.000000,22.585685
587.000000,22.585685
588.000000,22.585685
589.000000,22.585685
590.000000,22.585685
591.000000,22.585685
592.000000,22.585685
593.000000,20.194977
594.000000,20.194977
595.000000,20.194977
596.000000,20.194977
597.000000,20.194977
598.000000,20.194977
599.000000,17.837667
600.000000,17.837667
601.000000,17.837667
602.000000,17.837667
603.000000,17.837667
604.000000,17.837667
605.000000,17.837667
606.000000,17.837667
607.000000,18.018431
608.000000,18.018431
609.000000,18.018431
610.000000,16.917538
611.000000,16.917538
612.000000,15.217279
613.000000,15.217279
614.000000,17.837667
615.000000,15.217279
616.000000,13.339301
617.000000,12.168199
618.000000,13.339301
619.000000,15.217279
620.000000,13.339301
621.000000,18.699489
622.000000,13.339301
623.000000,13.339301
624.000000,18.087100
625.000000,13.339301
626.000000,13.339301
627.000000,18.699489
628.000000,15.217279
629.000000,13.339301
630.000000,13.339301
631.000000,13.339301
632.000000,13.339301
633.000000,20.194977
634.000000,20.194977
635.000000,20.194977
636.000000,13.339301
637.000000,13.339301
638.000000,13.339301
639.000000,12.168199
640.000000,12.168199
641.000000,12.168199
642.000000,12.168199
643.000000,12.168199
644.000000,12.168199
645.000000,12.168199
646.000000,17.677758
647.000000,12.168199
648.000000,12.168199
649.000000,12.168199
650.000000,18.367524
651.000000,12.168199
652.000000,12.168199
653.000000,17.430748
654.000000,17.677758
655.000000,12.168199
656.000000,12.168199
657.000000,12.168199
658.000000,12.168199
659.000000,17.677758
660.000000,12.168199
661.000000,12.168199
662.000000,12.168199
663.000000,18.367524
664.000000,17.677758
665.000000,12.168199
666.000000,13.339301
667.000000,12.168199
668.000000,18.367524
669.000000,12.168199
670.000000,12.168199
671.000000,12.168199
672.000000,12.168199
673.000000,17.430748
674.000000,12.168199
675.000000,12.168199
676.000000,17.430748
677.000000,12.168199
678.000000,17.430748
679.000000,12.168199
680.000000,12.168199
681.000000,12.168199
682.000000,12.168199
683.000000,17.677758
684.000000,17.677758
685.000000,12.168199
686.000000,12.168199
687.000000,12.168199
0.000000,143.640785
1.000000,149.165780
2.000000,157.358553
3.000000,153.184170
4.000000,147.615200
5.000000,152.382440
6.000000,156.824021
7.000000,155.922051
8.000000,154.288182
9.000000,149.642970
10.000000,141.956843
11.000000,143.035401
12.000000,144.768733
13.000000,151.604603
14.000000,152.176545
15.000000,147.692346
16.000000,136.981992
17.000000,137.317555
18.000000,149.935171
19.000000,152.928116
20.000000,149.162898
21.000000,151.687861
22.000000,144.257015
23.000000,148.202226
24.000000,151.751158
25.000000,150.819156
26.000000,152.617119
27.000000,147.699241
28.000000,147.423448
29.000000,146.034763
30.000000,139.554270
31.000000,143.905367
32.000000,136.595430
33.000000,124.589696
34.000000,126.819112
35.000000,126.661764
36.000000,134.622765
37.000000,138.283998
38.000000,139.811484
39.000000,147.042615
40.000000,146.096614
41.000000,150.974686
42.000000,148.329335
43.000000,135.694117
44.000000,147.774486
45.000000,144.685136
46.000000,148.994733
47.000000,141.851841
48.000000,142.688459
49.000000,145.331659
50.000000,135.752072
51.000000,138.071668
52.000000,135.640390
53.000000,139.839606
54.000000,138.193547
55.000000,125.621069
56.000000,131.622515
57.000000,132.792858
58.000000,140.633857
59.000000,137.703045
60.000000,137.703040
61.000000,122.637058
62.000000,122.637058
63.000000,127.609578
64.000000,131.617615
65.000000,128.305298
66.000000,132.032018
67.000000,125.866590
68.000000,125.866590
69.000000,128.093773
70.000000,119.363516
71.000000,122.035623
72.000000,121.478718
73.000000,126.345352
74.000000,130.274815
75.000000,137.370956
76.000000,142.124994
77.000000,136.801026
78.000000,135.825105
79.000000,133.835701
80.000000,135.501521
81.000000,132.467065
82.000000,129.210428
83.000000,132.159680
84.000000,133.246568
85.000000,137.726652
86.000000,132.856259
87.000000,126.785022
88.000000,119.282071
89.000000,114.709090
90.000000,124.178611
91.000000,140.161003
92.000000,134.566745
93.000000,128.243108
94.000000,128.243108
95.000000,136.958279
96.000000,132.833540
97.000000,136.054186
98.000000,139.793526
99.000000,137.497361
100.000000,130.626292
101.000000,128.119501
102.000000,132.128270
103.000000,138.857866
104.000000,135.516957
105.000000,130.026149
106.000000,130.026149
107.000000,131.880393
108.000000,128.098067
109.000000,122.274749
110.000000,122.368791
111.000000,122.368791
112.000000,124.465115
113.000000,133.436543
114.000000,134.252607
115.000000,134.252607
116.000000,134.318863
117.000000,123.366547
118.000000,129.772360
119.000000,128.254333
120.000000,126.110940
121.000000,132.853743
122.000000,132.853743
123.000000,130.461884
124.000000,141.128600
125.000000,156.274887
126.000000,150.113447
127.000000,147.257349
128.000000,152.900185
129.000000,150.886663
130.000000,150.404182
131.000000,158.761189
132.000000,152.715999
133.000000,149.562120
134.000000,153.554428
135.000000,144.160101
136.000000,147.068985
137.000000,149.735168
138.000000,149.358191
139.000000,143.730852
140.000000,145.710267
141.000000,143.569361
142.000000,140.517030
143.000000,140.822743
144.000000,137.414791
145.000000,135.833474
146.000000,139.132798
147.000000,135.324982
148.000000,137.953368
149.000000,138.683126
150.000000,138.207644
151.000000,137.282370
152.000000,134.015171
153.000000,139.852503
154.000000,139.981100
155.000000,136.469538
156.000000,136.469538
157.000000,136.286451
158.000000,129.093653
159.000000,127.175549
160.000000,130.378112
161.000000,136.039491
162.000000,134.077642
163.000000,134.330586
164.000000,134.330586
165.000000,127.632314
166.000000,125.809576
167.000000,125.809576
168.000000,128.407966
169.000000,130.232661
170.000000,130.232661
171.000000,138.556058
172.000000,131.452629
173.000000,130.798593
174.000000,129.780790
175.000000,130.389267
176.000000,136.719430
177.000000,133.773862
178.000000,133.448985
179.000000,133.347649
180.000000,142.026939
181.000000,144.251046
182.000000,153.291531
183.000000,154.739214
184.000000,154.739214
185.000000,146.059924
186.000000,146.059924
187.000000,142.404491
188.000000,135.329796
189.000000,125.660837
190.000000,123.966725
191.000000,124.326283
192.000000,122.582860
193.000000,123.037916
194.000000,126.670398
195.000000,126.756199
196.000000,130.499242
197.000000,122.073240
198.000000,125.068817
199.000000,132.002104
200.000000,129.188026
201.000000,135.364896
202.000000,132.991894
203.000000,126.564663
204.000000,128.136869
205.000000,129.541004
206.000000,131.768800
207.000000,137.214864
208.000000,137.108132
209.000000,137.108132
210.000000,132.429854
211.000000,134.329831
212.000000,133.340539
213.000000,136.155930
214.000000,136.804032
215.000000,142.859527
216.000000,140.553199
217.000000,143.338833
218.000000,144.460507
219.000000,144.460507
220.000000,144.460507
221.000000,146.400885
222.000000,147.925219
223.000000,145.940484
224.000000,143.182719
225.000000,143.806930
226.000000,148.376419
227.000000,148.376419
228.000000,152.861431
229.000000,153.682996
230.000000,149.526666
231.000000,155.264820
232.000000,149.999275
233.000000,152.063030
234.000000,149.749057
235.000000,153.290060
236.000000,147.461245
237.000000,148.592118
238.000000,145.741291
239.000000,145.741291
240.000000,140.396752
241.000000,143.249312
242.000000,143.073813
243.000000,144.638827
244.000000,151.891373
245.000000,150.570460
246.000000,149.342123
247.000000,151.858768
248.000000,149.158309
249.000000,149.478733
250.000000,147.932160
251.000000,144.585336
252.000000,149.175076
253.000000,152.062583
254.000000,152.184997
255.000000,141.449033
256.000000,136.207413
257.000000,134.156323
258.000000,137.944920
259.000000,147.599081
260.000000,151.467780
261.000000,151.467780
262.000000,147.113204
263.000000,146.195320
264.000000,144.023224
265.000000,146.813171
266.000000,146.203029
267.000000,140.986794
268.000000,142.099346
269.000000,142.968064
270.000000,146.144370
271.000000,148.788085
272.000000,155.253578
273.000000,165.183086
274.000000,149.646708
275.000000,145.817194
276.000000,144.217660
277.000000,136.476374
278.000000,137.679564
279.000000,138.568400
280.000000,135.119474
281.000000,135.119474
282.000000,135.119474
283.000000,135.119474
284.000000,136.369382
285.000000,142.599936
286.000000,147.123688
287.000000,143.688571
288.000000,146.398375
289.000000,145.266045
290.000000,148.116567
291.000000,141.729515
292.000000,142.452425
293.000000,142.270023
294.000000,136.666313
295.000000,137.391442
296.000000,137.391442
297.000000,142.553355
298.000000,141.629631
299.000000,135.792496
300.000000,137.161643
301.000000,134.284519
302.000000,132.384095
303.000000,132.384095
304.000000,133.815310
305.000000,134.078117
306.000000,134.728225
307.000000,143.478751
308.000000,153.558478
309.000000,153.701172
310.000000,163.113920
311.000000,152.637642
312.000000,147.319982
313.000000,143.508409
314.000000,144.961825
315.000000,147.045845
316.000000,155.213350
317.000000,155.112517
318.000000,155.112517
319.000000,157.907365
320.000000,151.422417
321.000000,148.229380
322.000000,140.076246
323.000000,142.535588
324.000000,136.326292
325.000000,141.935992
326.000000,147.616065
327.000000,148.204599
328.000000,146.446054
329.000000,145.989206
330.000000,146.372602
331.000000,141.515455
332.000000,142.182311
333.000000,151.342805
334.000000,151.603765
335.000000,152.748988
336.000000,149.326391
337.000000,154.117110
338.000000,155.214760
339.000000,163.664506
340.000000,153.882973
341.000000,143.773446
342.000000,141.648457
343.000000,141.648457
344.000000,147.338830
345.000000,152.275811
346.000000,147.338830
347.000000,140.230100
348.000000,140.080151
349.000000,140.080151
350.000000,141.893266
351.000000,136.654626
352.000000,137.620792
353.000000,143.809510
354.000000,143.353819
355.000000,145.741662
356.000000,139.442279
357.000000,141.123918
358.000000,134.754338
359.000000,132.964880
360.000000,137.530999
361.000000,140.796969
362.000000,134.297388
363.000000,134.297388
364.000000,130.942815
365.000000,134.080634
366.000000,130.404170
367.000000,115.234831
368.000000,124.819170
369.000000,126.308303
370.000000,133.618660
371.000000,127.274483
372.000000,129.068364
373.000000,129.515180
374.000000,129.515180
375.000000,133.164192
376.000000,135.214773
377.000000,139.579968
378.000000,142.916130
379.000000,125.713266
380.000000,131.714020
381.000000,131.340616
382.000000,123.357518
383.000000,130.524560
384.000000,125.375364
385.000000,133.329747
386.000000,125.798268
387.000000,125.464230
388.000000,126.758373
389.000000,130.729332
390.000000,123.477666
391.000000,140.234802
392.000000,140.234802
393.000000,137.033658
394.000000,140.314365
395.000000,142.650756
396.000000,152.837168
397.000000,142.725321
398.000000,139.329656
399.000000,147.052037
400.000000,147.936009
401.000000,152.027455
402.000000,140.413670
403.000000,143.118273
404.000000,149.235827
405.000000,135.184795
406.000000,131.952087
407.000000,125.259210
408.000000,124.076957
409.000000,124.648277
410.000000,125.749345
411.000000,129.191365
412.000000,129.187073
413.000000,131.776153
414.000000,117.878986
415.000000,126.167752
416.000000,124.192122
417.000000,120.864392
418.000000,120.592373
419.000000,118.169245
420.000000,120.537525
421.000000,120.747647
422.000000,123.319478
423.000000,126.909086
424.000000,126.723876
425.000000,127.923058
426.000000,132.432191
427.000000,133.780668
428.000000,133.264081
429.000000,126.942640
430.000000,126.426474
431.000000,128.493167
432.000000,124.229947
433.000000,138.770160
434.000000,138.634646
435.000000,130.763086
436.000000,129.783250
437.000000,133.160465
438.000000,133.160465
439.000000,126.748946
440.000000,121.494959
441.000000,120.175289
442.000000,120.175289
443.000000,123.459090
444.000000,129.044766
445.000000,130.833862
446.000000,135.032046
447.000000,130.587977
448.000000,127.480231
449.000000,127.855370
450.000000,128.852735
451.000000,128.558988
452.000000,128.713829
453.000000,125.075007
454.000000,129.067293
455.000000,135.290402
456.000000,135.672016
457.000000,134.825866
458.000000,140.050833
459.000000,136.553413
460.000000,135.927873
461.000000,146.557456
462.000000,135.927873
463.000000,131.052031
464.000000,121.550044
465.000000,133.926214
466.000000,135.249216
467.000000,124.178885
468.000000,124.255313
469.000000,118.050283
470.000000,117.723252
471.000000,125.238792
472.000000,118.967261
473.000000,123.317856
474.000000,125.133608
475.000000,127.641098
476.000000,120.396547
477.000000,113.986515
478.000000,122.240610
479.000000,116.268389
480.000000,122.708022
481.000000,117.985822
482.000000,114.164655
483.000000,106.146234
484.000000,118.161393
485.000000,124.397852
486.000000,127.716200
487.000000,130.110836
488.000000,120.686840
489.000000,118.823016
490.000000,120.613884
491.000000,127.876993
492.000000,119.612356
493.000000,119.612356
494.000000,119.612356
495.000000,119.612356
496.000000,121.163259
497.000000,121.163259
498.000000,129.596399
499.000000,120.483471
500.000000,119.406091
501.000000,125.273221
502.000000,117.354675
503.000000,118.506162
504.000000,112.658370
505.000000,109.539651
506.000000,110.662249
507.000000,120.463716
508.000000,120.624072
509.000000,121.676020
510.000000,108.957480
511.000000,115.977689
512.000000,108.261268
513.000000,104.494775
514.000000,105.581089
515.000000,103.845587
516.000000,112.779735
517.000000,116.509044
518.000000,100.229596
519.000000,103.090863
520.000000,103.090863
521.000000,107.669523
522.000000,112.030945
523.000000,103.731126
524.000000,100.172623
525.000000,104.490872
526.000000,107.213303
527.000000,101.130901
528.000000,106.308796
529.000000,105.731515
530.000000,103.394191
531.000000,99.518155
532.000000,100.431773
533.000000,101.523301
534.000000,116.595166
535.000000,111.792659
536.000000,103.503234
537.000000,109.644556
538.000000,125.326730
539.000000,118.345153
540.000000,111.625573
541.000000,119.592509
542.000000,120.451520
543.000000,107.117017
544.000000,113.778418
545.000000,112.778746
546.000000,106.892313
547.000000,106.117340
548.000000,108.046549
549.000000,110.536596
550.000000,119.529615
551.000000,119.757403
552.000000,119.118863
553.000000,116.342275
554.000000,116.442913
555.000000,123.350458
556.000000,116.491038
557.000000,124.065885
558.000000,118.223759
559.000000,124.290335
560.000000,116.098655
561.000000,115.859271
562.000000,122.890017
563.000000,109.823571
564.000000,127.957572
565.000000,114.786276
566.000000,121.526772
567.000000,109.823571
568.000000,109.107043
569.000000,109.107043
570.000000,113.060515
571.000000,107.478652
572.000000,116.318407
573.000000,110.865207
574.000000,115.029934
575.000000,108.816434
576.000000,116.893892
577.000000,109.145083
578.000000,119.372129
579.000000,111.792334
580.000000,112.088442
581.000000,113.691042
582.000000,113.500056
583.000000,114.363389
584.000000,116.652174
585.000000,121.758152
586.000000,117.168853
587.000000,112.952154
588.000000,120.740455
589.000000,118.692956
590.000000,115.047637
591.000000,118.977761
592.000000,125.716628
593.000000,113.863019
594.000000,112.017194
595.000000,114.438154
596.000000,123.444046
597.000000,119.380362
598.000000,117.279966
599.000000,120.051361
600.000000,119.644480
601.000000,117.668703
602.000000,113.747675
603.000000,113.832120
604.000000,123.595824
605.000000,117.172393
606.000000,112.725846
607.000000,111.468141
608.000000,118.707435
609.000000,115.861311
610.000000,118.529729
611.000000,118.066957
612.000000,122.938680
613.000000,116.564658
614.000000,115.861311
615.000000,114.449427
616.000000,121.057003
617.000000,117.580896
618.000000,123.004929
619.000000,118.170228
620.000000,117.402548
621.000000,120.912095
622.000000,109.166998
623.000000,118.042989
624.000000,113.492354
625.000000,115.829290
626.000000,117.911877
627.000000,110.093591
628.000000,110.456099
629.000000,110.456099
630.000000,122.502412
631.000000,111.455497
632.000000,117.426616
633.000000,107.154715
634.000000,108.884240
635.000000,119.174922
636.000000,117.904892
637.000000,114.963237
638.000000,109.251437
639.000000,114.597229
640.000000,110.061682
641.000000,113.969210
642.000000,105.515521
643.000000,97.363677
644.000000,104.242462
645.000000,101.087395
646.000000,105.909289
647.000000,95.634152
648.000000,111.912075
649.000000,106.289633
650.000000,101.298062
651.000000,95.634152
652.000000,107.420636
653.000000,92.558740
654.000000,97.298474
655.000000,99.058181
656.000000,105.714330
657.000000,91.926620
658.000000,91.926620
659.000000,95.934663
660.000000,96.684726
661.000000,96.901604
662.000000,91.926620
663.000000,98.579632
664.000000,98.681510
665.000000,99.150392
666.000000,96.081426
667.000000,105.461724
668.000000,89.668651
669.000000,86.669429
670.000000,96.793214
671.000000,95.799147
672.000000,89.452410
673.000000,100.544116
674.000000,88.088131
675.000000,95.909606
676.000000,89.601161
677.000000,89.292550
678.000000,86.669429
679.000000,94.929332
680.000000,102.642457
681.000000,86.669429
682.000000,85.275513
683.000000,110.633178
684.000000,90.338020
685.000000,91.878349
686.000000,95.519646
687.000000,97.707558
